id,name,maintenance_responsibility,installed,material,length,number_of_steps,schools_count,school_score,total_population,transit_rider_count,transit_score,detour_score,overall_score,image,neighborhood,council_district,ward,tract,public_works_division,pli_division,police_zone,fire_zone,latitude,longitude
1191232875,Wadlow St from Embury St to Rancheria St,1st Division,,Concrete,225,24,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Wadlow_St_from_Embury_St_to_Rancheria_St.jpg,Marshall-Shadeland,1,27,42003271500,1,27,1,1-14,40.47238743,-80.02941943
947768476,Waite St from Weber Way to Rahe St,4th Division,,Asphalt/Concrete,84,3,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Waite_St_from_Weber_Way_to_Rahe_St.jpg,Arlington,3,16,42003561600,3,16,3,4-8,40.4171955,-79.97976661
231448145,Walbridge St and Harker St,5th Division,1949-01-01,Concrete,10,3,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Walbridge_St_and_Harker_St.jpg,Elliott,2,20,42003562600,5,20,6,1-17,40.43941372,-80.03712674
101636094,Walden St from Larkfield Way,5th Division,,Wood,49,23,0,100,1154,46,8,6,6,https://tools.wprdc.org/images/pittsburgh/steps/Walden_St_from_Larkfield_Way.jpg,Mount Washington,2,19,42003191500,5,19,3,4-27,40.42419067,-80.00537644
1687549925,Walden St from Westwood St to Larkfield Way,5th Division,,Wood,125,58,0,100,1145,36,5,2,4,https://tools.wprdc.org/images/pittsburgh/steps/Walden_St_from_Westwood_St_to_Larkfield_Way.jpg,Mount Washington,2,19,42003191500,5,19,3,4-27,40.42418289,-80.00572514
2119066085,Waldorf St at Franklin Rd to Radium St,1st Division,1950-01-01,Concrete,229,89,2,6,705,235,9,5,7,https://tools.wprdc.org/images/pittsburgh/steps/Waldorf_St_at_Franklin_Rd_to_Radium_St.jpg,Perry North,1,26,42003260200,1,26,1,1-15,40.49137904,-80.0186102
1735273540,Walz Rd to Rhine St,1st Division,,Concrete,19,4,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Walz_Rd_to_Rhine_St.jpg,Spring Hill-City View,1,24,42003262000,1,24,1,1-24,40.46342099,-79.99125756
814441323,Wapello St from Aquatic Way to Termon Ave,1st Division,1943-01-01,Concrete,91,50,0,100,1109,224,10,9,9,https://tools.wprdc.org/images/pittsburgh/steps/Wapello_St_from_Aquatic_Way_to_Termon_Ave.jpg,Brighton Heights,1,27,42003270800,1,27,1,1-14,40.4833306,-80.03273907
518973451,Wapello St from Benton Ave to West Pointe Ave,1st Division,1945-01-01,Concrete,56,53,1,10,832,103,10,9,9,https://tools.wprdc.org/images/pittsburgh/steps/Wapello_St_from_Benton_Ave_to_West_Pointe_Ave.jpg,Brighton Heights,1,27,42003270800,1,27,1,1-14,40.48575445,-80.03337988
1924680726,Wapello St from Termon Ave to Cornell St,1st Division,1949-01-01,Concrete,222,89,0,100,1024,137,8,3,3,https://tools.wprdc.org/images/pittsburgh/steps/Wapello_St_from_Termon_Ave_to_Cornell_St.jpg,Brighton Heights,1,27,42003270800,1,27,1,1-14,40.48393735,-80.03277812
866995654,Warren St Between Carrie St and Ural St,1st Division,,Wood,58,22,0,100,360,19,1,1,3,https://tools.wprdc.org/images/pittsburgh/steps/Warren_St_Between_Carrie_St_and_Ural_St.jpg,Fineview,1,25,42003250900,1,25,1,1-10,40.46168314,-80.00248166
1559435062,Watt St from Centre Ave to Elba St,3rd Division,1947-01-01,Concrete,160,63,0,100,633,231,6,3,6,https://tools.wprdc.org/images/pittsburgh/steps/Watt_St_from_Centre_Ave_to_Elba_St.jpg,Middle Hill,6,5,42003050100,3,5,2,2-5,40.44673735,-79.96862673
325735721,Weber Way from Arlington Ave to Waite St,4th Division,,Concrete,209,53,0,100,696,103,6,4,3,https://tools.wprdc.org/images/pittsburgh/steps/Weber_Way_from_Arlington_Ave_to_Waite_St.jpg,Arlington,3,16,42003561600,3,16,3,4-8,40.41749829,-79.97957106
2117439145,Wedgemere Place from Gallion Ave to Berwin Ave,4th Division,,Concrete,308,24,0,100,1265,176,9,2,3,https://tools.wprdc.org/images/pittsburgh/steps/Wedgemere_Place_from_Gallion_Ave_to_Berwin_Ave.jpg,Brookline,4,19,42003191900,5,19,6,4-26,40.39762647,-80.01987461
1835398385,Well St from Clarence St to Edith St,5th Division,,Concrete,200,19,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Well_St_from_Clarence_St_to_Edith_St.jpg,Duquesne Heights,2,19,42003191100,5,19,3,4-1,40.43654371,-80.02492029
1894028253,Well St from Plymouth St to Oneida St,DOMI - Signs and Markings,1988-01-01,Concrete,268,81,1,9,1427,25,7,5,7,https://tools.wprdc.org/images/pittsburgh/steps/Well_St_from_Plymouth_St_to_Oneida_St.jpg,Duquesne Heights,2,19,42003191100,5,19,3,4-1,40.43557137,-80.0206801
2042339690,Well St from Shaler St to Clarence St,5th Division,,Concrete,87,19,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Well_St_from_Shaler_St_to_Clarence_St.jpg,Duquesne Heights,2,19,42003191100,5,19,3,4-1,40.43679305,-80.0254399
1186840235,Welsh Way from Welsh Way to Fritz St,4th Division,1951-01-01,Concrete,375,61,0,100,219,29,4,8,5,https://tools.wprdc.org/images/pittsburgh/steps/Welsh_Way_from_Welsh_Way_to_Fritz_St.jpg,South Side Slopes,3,17,42003170600,3,17,3,4-5,40.42347919,-79.98805928
14873370,Wenzell Ave from Banksville Ave to Tole St,5th Division,,Concrete,200,8,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Wenzell_Ave_from_Banksville_Ave_to_Tole_St.jpg,Banksville,2,20,42003202300,5,20,6,4-9,40.4067168,-80.0341323
775294809,Wenzell Ave from Tole St to Louisiana Ave,5th Division,1968-01-01,Concrete,1235,90,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Wenzell_Ave_from_Tole_St_to_Louisiana_Ave.jpg,Beechview,2,20,42003192000,5,20,6,4-28,40.4044619,-80.0334809
39528215,Wertz Way from Ella St to Wertz Way,2nd Division,,Concrete,92,14,0,100,943,209,9,4,9,https://tools.wprdc.org/images/pittsburgh/steps/Wertz_Way_from_Ella_St_to_Wertz_Way.jpg,Bloomfield,7,8,42003080200,2,8,5,3-1,40.46036784,-79.95381313
1082737425,Westborn St from Central Ave to Mitchell St,1st Division,1948-01-01,Concrete,108,15,0,100,736,311,9,5,7,https://tools.wprdc.org/images/pittsburgh/steps/Westborn_St_from_Central_Ave_to_Mitchell_St.jpg,Marshall-Shadeland,1,27,42003271500,1,27,1,1-14,40.47564599,-80.02801497
1461551895,Westborn St from Mitchell St to Rothpletz St,1st Division,1948-01-01,Concrete,101,39,0,100,680,171,7,4,5,https://tools.wprdc.org/images/pittsburgh/steps/Westborn_St_from_Mitchell_St_to_Rothpletz_St.jpg,Marshall-Shadeland,1,27,42003271500,1,27,1,1-14,40.47593353,-80.02774194
370724609,Westborn St from Palen Way to Grand Ave,1st Division,1948-01-01,Concrete,66,28,0,100,757,172,9,6,8,https://tools.wprdc.org/images/pittsburgh/steps/Westborn_St_from_Palen_Way_to_Grand_Ave.jpg,Marshall-Shadeland,1,27,42003271500,1,27,1,1-14,40.47510817,-80.02855704
1954438657,Whitridge St from Ellers St to Allequippa St,3rd Division,,Concrete,16,13,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Whitridge_St_from_Ellers_St_to_Allequippa_St.jpg,West Oakland,6,4,42003040200,3,4,4,2-10,40.44101285,-79.96786572
1724452427,Whitworth St from Sourthern Ave to Boggs Ave,5th Division,1982-01-01,Concrete,250,35,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Whitworth_St_from_Sourthern_Ave_to_Boggs_Ave.jpg,Mount Washington,2,19,42003191400,5,19,3,4-27,40.42588024,-80.00883856
1998020194,Wick St from Colwell to Diaz Way,3rd Division,,Stone,53,35,0,100,760,314,10,6,9,https://tools.wprdc.org/images/pittsburgh/steps/Wick_St_from_Colwell_to_Diaz_Way.jpg,Crawford-Roberts,6,3,42003030500,3,3,2,2-1,40.43935871,-79.97978676
237214168,Wickliff St at 54th St,2nd Division,,Concrete,22,9,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Wickliff_St_at_54th_St.jpg,Upper Lawrenceville,7,10,42003101100,2,10,2,3-5,40.48026195,-79.94792253
1457949995,Wilkins Ave at 5th Ave,3rd Division,,Concrete,10,4,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Wilkins_Ave_at_5th_Ave.jpg,Squirrel Hill North,8,14,42003140200,3,14,4,2-26,40.44774811,-79.9369272
405623775,Wilkins Ave at Worth St to Glen Arden Dr,2nd Division,1930-01-01,Concrete,109,57,1,9,843,135,10,8,8,https://tools.wprdc.org/images/pittsburgh/steps/Wilkins_Ave_at_Worth_St_to_Glen_Arden_Dr.jpg,Point Breeze,8,14,42003140400,3,14,4,2-17,40.44704241,-79.91266071
1255620567,Will Way from Arlington Ave to Una Way,4th Division,1950-01-01,Concrete,119,59,1,3,746,231,6,1,3,https://tools.wprdc.org/images/pittsburgh/steps/Will_Way_from_Arlington_Ave_to_Una_Way.jpg,Arlington,3,16,42003561600,3,16,3,4-22,40.41720051,-79.96897838
1731984833,Windom St near Owl Way,4th Division,,Concrete,0,102,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Windom_St_near_Owl_Way.jpg,South Side Slopes,3,17,42003170600,3,17,3,4-24,40.4263128,-79.98863342
531206762,Windom St near Owl Way to Newton St,4th Division,1946-01-01,Concrete,212,130,0,100,328,3,1,1,3,https://tools.wprdc.org/images/pittsburgh/steps/Windom_St_near_Owl_Way_to_Newton_St.jpg,South Side Slopes,3,17,42003170600,3,17,3,4-5,40.42590878,-79.98954218
768471722,Wing Way from Brighton Rd to Frederick St,1st Division,1944-01-01,Concrete,250,125,0,100,845,366,7,1,7,https://tools.wprdc.org/images/pittsburgh/steps/Wing_Way_from_Brighton_Rd_to_Frederick_St.jpg,Marshall-Shadeland,1,27,42003271500,1,27,1,1-14,40.47521414,-80.03090382
1837107133,Winhurst St from Cambronne St to Brighton Rd,1st Division,,Asphalt/Wood,158,10,0,100,486,73,4,4,1,https://tools.wprdc.org/images/pittsburgh/steps/Winhurst_St_from_Cambronne_St_to_Brighton_Rd.jpg,Brighton Heights,1,27,42003270100,1,27,1,1-14,40.48893319,-80.04326912
785844318,Winterburn Ave at Neeb St,3rd Division,,Wood,20,14,0,100,603,89,9,10,7,https://tools.wprdc.org/images/pittsburgh/steps/Winterburn_Ave_at_Neeb_St.jpg,Greenfield,5,15,42003151600,3,15,4,2-12,40.4279544,-79.93997979
536242348,Woodcove Place to Kirsopp Ave,5th Division,1958-01-01,Concrete,297,73,1,6,345,0,4,9,2,https://tools.wprdc.org/images/pittsburgh/steps/Woodcove_Place_to_Kirsopp_Ave.jpg,Banksville,2,20,42003202300,5,20,6,4-9,40.40920071,-80.03700053
314848574,Woodland Ave at California Ave,1st Division,,Concrete,59,3,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Woodland_Ave_at_California_Ave.jpg,Marshall-Shadeland,1,27,42003271500,1,27,1,1-14,40.46692125,-80.03426343
845057072,Woodland Ave to Tumbo St,1st Division,,Wood,331,80,1,1,575,89,3,1,4,https://tools.wprdc.org/images/pittsburgh/steps/Woodland_Ave_to_Tumbo_St.jpg,Marshall-Shadeland,1,27,42003271500,1,27,1,1-14,40.46766311,-80.03383566
430739971,Woods Run Park,Parks - Northern,,Concrete,124,19,0,100,753,321,9,4,7,https://tools.wprdc.org/images/pittsburgh/steps/Woods_Run_Park.jpg,Marshall-Shadeland,1,27,42003271500,1,27,1,1-14,40.47625779,-80.02907549
470503102,Woodsdale Way from Bascom St to Perryview Ave,1st Division,,Wood,77,41,0,100,462,78,7,10,4,https://tools.wprdc.org/images/pittsburgh/steps/Woodsdale_Way_from_Bascom_St_to_Perryview_Ave.jpg,Perry North,1,26,42003260200,1,26,1,1-15,40.4943685,-80.02423233
982580362,Wurzell Ave and Bark St,1st Division,,Concrete,180,76,0,100,148,5,1,1,1,https://tools.wprdc.org/images/pittsburgh/steps/Wurzell_Ave_and_Bark_St.jpg,Perry South,6,26,42003261400,1,26,1,1-22,40.4682922,-80.00380916
1776658750,Wyandotte St,3rd Division,1949-01-01,Concrete,363,109,0,100,663,575,10,9,10,https://tools.wprdc.org/images/pittsburgh/steps/Wyandotte_St.jpg,West Oakland,6,5,42003030500,3,5,4,2-1,40.43898363,-79.97591635
916115853,Wyckoff Ave from Krewson Way to Stafford St,5th Division,,Concrete,102,,0,100,556,0,5,9,2,https://tools.wprdc.org/images/pittsburgh/steps/Wyckoff_Ave_from_Krewson_Way_to_Stafford_St.jpg,Sheraden,2,20,42003562500,5,20,6,1-16,40.4541445,-80.04837227
342512299,Wyckoff St from Merwyn Ave to Krewson Way,5th Division,1949-01-01,Concrete,118,,0,100,602,0,5,9,3,https://tools.wprdc.org/images/pittsburgh/steps/Wyckoff_St_from_Merwyn_Ave_to_Krewson_Way.jpg,Sheraden,2,20,42003562500,5,20,6,1-16,40.45382713,-80.04861233
501232646,Yard Way from Baldauf St to Huron St,4th Division,1944-01-01,Concrete,100,,0,100,803,161,7,4,8,https://tools.wprdc.org/images/pittsburgh/steps/Yard_Way_from_Baldauf_St_to_Huron_St.jpg,South Side Slopes,3,17,42003170600,3,17,3,4-3,40.42297384,-79.98078
1486424816,Yard Way from Gregory St to Magdalene St,4th Division,1946-01-01,Concrete,93,,0,100,963,161,9,5,10,https://tools.wprdc.org/images/pittsburgh/steps/Yard_Way_from_Gregory_St_to_Magdalene_St.jpg,South Side Slopes,3,17,42003170600,3,17,3,4-3,40.42394783,-79.98032402
1743162388,Yard Way from Huron St to Shamokin St,4th Division,1944-01-01,Concrete,100,,0,100,761,152,9,6,9,https://tools.wprdc.org/images/pittsburgh/steps/Yard_Way_from_Huron_St_to_Shamokin_St.jpg,South Side Slopes,3,17,42003170600,3,17,3,4-3,40.42263795,-79.98092349
1816524943,Yard Way from Magdalene St to Roscoe St,4th Division,1944-01-01,Concrete,115,,0,100,902,161,8,4,9,https://tools.wprdc.org/images/pittsburgh/steps/Yard_Way_from_Magdalene_St_to_Roscoe_St.jpg,South Side Slopes,3,17,42003170600,3,17,3,4-3,40.42360684,-79.9805064
429385663,Yard Way from Pius St to Gregory St,4th Division,1946-01-01,Concrete/Wood,96,,0,100,1036,140,10,6,10,https://tools.wprdc.org/images/pittsburgh/steps/Yard_Way_from_Pius_St_to_Gregory_St.jpg,South Side Slopes,3,17,42003170600,3,17,3,4-3,40.42425615,-79.98018588
714823964,Yard Way from Roscoe St to Baldauf St,4th Division,1944-01-01,Concrete,102,,0,100,848,161,8,4,8,https://tools.wprdc.org/images/pittsburgh/steps/Yard_Way_from_Roscoe_St_to_Baldauf_St.jpg,South Side Slopes,3,17,42003170600,3,17,3,4-3,40.42329238,-79.98065393
408168635,Yarrow St from Boundary St,3rd Division,,Concrete,98,19,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Yarrow_St_from_Boundary_St.jpg,Central Oakland,3,4,42003040500,3,4,4,2-11,40.4396358,-79.95101787
277807931,Yew St from Gross St to Yew St,2nd Division,,Wood,76,30,0,100,1141,324,10,5,8,https://tools.wprdc.org/images/pittsburgh/steps/Yew_St_from_Gross_St_to_Yew_St.jpg,Bloomfield,7,8,42003080400,2,8,5,3-1,40.45761204,-79.94673435
130021024,Yoder St from Alvin St to Kaercher St,3rd Division,1950-01-01,Concrete,366,128,0,100,648,12,3,3,2,https://tools.wprdc.org/images/pittsburgh/steps/Yoder_St_from_Alvin_St_to_Kaercher_St.jpg,Greenfield,5,15,42003151600,3,15,4,2-12,40.42397912,-79.94788772
183700507,Zara St from Zara St to Beltzhoover Ave,4th Division,,Wood,37,12,1,10,833,83,10,10,10,https://tools.wprdc.org/images/pittsburgh/steps/Zara_St_from_Zara_St_to_Beltzhoover_Ave.jpg,Knoxville,3,30,42003300100,5,30,3,4-21,40.41564908,-79.99704654
85037920,Highland Park 4,Parks - Northeast,,Concrete,,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Highland_Park_4.jpg,Highland Park,7,11,42003980100,2,11,5,3-9,40.48139636,-79.91846456
547777029,Highland Park 5,Parks - Northeast,,Stone,35,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Highland_Park_5.jpg,Highland Park,7,11,42003980100,2,11,5,3-9,40.48240422,-79.91723369
719755231,Well St from Edith St to Orlena Way,5th Division,,Brick/Asphalt,125,19,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Well_St_from_Edith_St_to_Orlena_Way.jpg,Duquesne Heights,2,19,42003191100,5,19,3,4-1,40.43632253,-80.02433429
1633137989,Well St from Orlena Way to Augusta St,5th Division,,,95,5,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Well_St_from_Orlena_Way_to_Augusta_St.jpg,Duquesne Heights,2,19,42003191100,5,19,3,4-1,40.43617861,-80.02389709
324646102,Bigelow Blvd to Paulowna St,3rd Division,,Concrete,,4,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Bigelow_Blvd_to_Paulowna_St.jpg,Polish Hill,7,6,42003060500,6,6,2,2-6,40.45581179,-79.96614072
588667971,Highland Park 6,Parks - Northeast,,Stone,,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Highland_Park_6.jpg,Highland Park,7,11,42003980100,2,11,5,3-9,40.48260009,-79.91209743
455079005,Bon Air Park,Parks - Southern,,Concrete,,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Bon_Air_Park.jpg,Bon Air,4,18,42003562400,5,18,3,4-7,40.40753188,-79.99972878
493229324,McGonigle Park,Parks - Western,,Concrete,,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/McGonigle_Park.jpg,Sheraden,2,20,42003562500,5,20,6,1-16,40.45971888,-80.06502249
2025391586,Oakwood Park,Parks - Western,,Concrete,,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Oakwood_Park.jpg,Oakwood,2,28,42003562800,5,28,6,1-19,40.4259571,-80.06713515
1137441282,List St to Buente St,1st Division,2019-06-07,Wood,,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/List_St_to_Buente_St.jpg,Spring Hill-City View,1,26,42003262000,1,26,1,1-11,40.46671405,-79.99667968
1422401205,Phillips Park 2,Parks - Southern,,Concrete,,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Phillips_Park_2.jpg,Overbrook,4,29,42003290400,5,29,3,4-23,40.39027711,-79.99209392
529508700,Phillips Park 3,Parks - Southern,,Stone,,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Phillips_Park_3.jpg,Carrick,4,29,42003290400,3,29,3,4-23,40.39202444,-79.99261512
1698263333,Phillips Park 4,Parks - Southern,,Concrete,,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Phillips_Park_4.jpg,Carrick,4,29,42003290400,3,29,3,4-23,40.39232679,-79.99213904
857115778,Phillps Park 5,Parks - Southern,,Concrete,,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Phillps_Park_5.jpg,Carrick,4,29,42003290400,3,29,3,4-23,40.39246132,-79.99115586
1180122386,Washington's Landing Park 1,Parks - Northern,,Wood,,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Washington's_Landing_Park_1.jpg,Troy Hill,1,24,42003240600,6,24,1,1-1,40.46999529,-79.97260496
980560045,Washington's Landing Park 2,Parks - Northern,,Wood,,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Washington's_Landing_Park_2.jpg,Troy Hill,1,24,42003240600,6,24,1,1-1,40.46770563,-79.97393472
255567129,Washington's Landing Park 3,Parks - Northern,,Wood,,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Washington's_Landing_Park_3.jpg,Troy Hill,1,24,42003240600,6,24,1,1-1,40.4677835,-79.97416032
821113593,Robert E Williams 4,Parks - Schenley,,Stone,,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Robert_E_Williams_4.jpg,Upper Hill,6,5,42003050600,3,5,2,2-22,40.4541017,-79.95872697
65908789,Robert E Williams Park 2,Parks - Schenley,,Stone,,5,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Robert_E_Williams_Park_2.jpg,Upper Hill,6,5,42003050600,3,5,2,2-22,40.45603487,-79.95870433
1666753520,Robert E Williams Park 3,Parks - Schenley,,Stone,,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Robert_E_Williams_Park_3.jpg,Upper Hill,6,5,42003050600,3,5,2,2-22,40.45383128,-79.95879135
333607841,Allegheny Commons 1,Parks - Northern,,Stone,,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Allegheny_Commons_1.jpg,Allegheny Center,1,22,42003562700,1,22,1,1-6,40.45212408,-80.00166637
568447632,Allegheny Commons 2,Parks - Northern,,Stone,,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Allegheny_Commons_2.jpg,Allegheny Center,1,22,42003562700,1,22,1,1-6,40.45207,-80.00194398
1482433380,Frick Park Nature Center,Parks - Eastern,,Concrete,,,,,,,,,,https://tools.wprdc.org/images/pittsburgh/steps/Frick_Park_Nature_Center.jpg,Squirrel Hill South,5,14,42003980300,3,14,4,2-21,40.43666672,-79.90817555
546355332,Schenley Park Flagstaff Hill 1,Parks - Schenley,,Stone,,,,,,,,,,,Squirrel Hill South,5,14,42003980500,3,14,4,2-8,40.43972071,-79.94652789
153258408,Schenley Park Flagstaff Hill 2,Parks - Schenley,,Stone,,,,,,,,,,,Squirrel Hill South,5,14,42003980500,3,14,4,2-8,40.43935836,-79.9455234
588233747,Schenley Park Flagstaff Hill 3,Parks - Schenley,,Stone,,,,,,,,,,,Squirrel Hill South,5,14,42003980500,3,14,4,2-8,40.43908685,-79.94548049
1914653261,South Side Park 1,Parks - Southern,,Wood,,,,,,,,,,,South Side Slopes,3,16,42003160800,3,16,3,4-22,40.42064356,-79.97596582
952397022,South Side Park 2,Parks - Southern,,Concrete/Wood,,,,,,,,,,,South Side Slopes,3,16,42003160800,3,16,3,4-22,40.42025969,-79.97635689
63012667,South Side Park Quarry Field,Parks - Southern,,Concrete,,,,,,,,,,,South Side Slopes,3,17,42003170600,3,17,3,4-22,40.42070046,-79.9813088
1956303905,McCandless Park,Parks - Northeast,,Concrete,,,,,,,,,,,Upper Lawrenceville,7,10,42003101100,2,10,2,3-5,40.48077405,-79.95248745
192056185,South Side Park Baseball Field,Parks - Southern,,Concrete,,,,,,,,,,,South Side Slopes,3,16,42003160800,3,16,3,4-22,40.41840627,-79.97863889
1883018249,South Side Park Quarry Field 2,Parks - Southern,,Concrete,,,,,,,,,,,South Side Slopes,3,17,42003170600,3,17,3,4-22,40.42068944,-79.9802156
811529024,South Side Park Quarry Field 3,Parks - Southern,,Concrete,,,,,,,,,,,South Side Slopes,3,17,42003170600,3,17,3,4-22,40.42050771,-79.98134884
1040689561,South Side Park Quarry Trail,Parks - Southern,,Wood,,,,,,,,,,,South Side Slopes,3,17,42003170600,3,17,3,4-22,40.42043318,-79.97955712
2145642035,Arlington Park 1,Parks - Southern,,Concrete,,,,,,,,,,,South Side Slopes,3,16,42003160800,3,16,3,4-22,40.41837687,-79.97561515
630653460,Arlington Park 2,Parks - Southern,,Concrete,,,,,,,,,,,South Side Slopes,3,16,42003160800,3,16,3,4-22,40.41768823,-79.97556879
1989453584,Arlington Park 3,Parks - Southern,,Concrete,,,,,,,,,,,South Side Slopes,3,16,42003160800,3,16,3,4-22,40.41782811,-79.97453241
594538165,Arlington Park 4,Parks - Southern,,Concrete,,,,,,,,,,,South Side Slopes,3,16,42003160800,3,16,3,4-22,40.41802823,-79.97449754
